Product_id,Brand,Type,Gender,Size,Number_Sold,Price(USD),User_id,review_title,review_text,review_rating,url,clean_review_title,clean_review_text,combined_review
pdct_82133,Vans,Skate,Women,US 6.5,317,50.0,user_467,"Too narrow, even if purchasing a size up",These were too narrow and tight even when going up one full size.,3,https://m.media-amazon.com/images/I/71l0HCh5eUL._AC_SY695_.jpg,too narrow even if purchasing a size up,these were too narrow and tight even when going up one full size,too narrow even if purchasing a size up these were too narrow and tight even when going up one full size
pdct_49517,New Balance,Running,Men,US 11,307,110.0,user_388,Impossible to get on,Impossible to get on since there is no tongue that opens up to put the fiitin easier.  We will be returning these.  Disappointed,1,https://m.media-amazon.com/images/I/61ZF+ub4imL._AC_SY625_.jpg,impossible to get on,impossible to get on since there is no tongue that opens up to put the fiitin easier we will be returning these disappointed,impossible to get on impossible to get on since there is no tongue that opens up to put the fiitin easier we will be returning these disappointed
pdct_83374,Asics,Trail Running,Women,US 8,"3,448",70.0,user_331,Feel great!,Light,5,https://example.com/default.png,,light, light
pdct_49651,Fila,Casual,Men,US 10,"5,690",70.0,user_20,too small,Runs a full size smaller than regular shoes.,2,https://example.com/default.png,,runs a full size smaller than regular shoes, runs a full size smaller than regular shoes
pdct_96921,Fila,Fashion,Women,US 8,198,70.0,user_123,look good enough for loafers,"My daily footwear. Have held up really well, look good enough for loafers.",5,https://example.com/default.png,look good enough for loafers,my daily footwear have held up really well look good enough for loafers,look good enough for loafers my daily footwear have held up really well look good enough for loafers
pdct_92747,Skechers,Running,Men,US 8,49,60.0,user_333,CLARKS MEN'S  UNBRYLAN STEP LOAFERS,"PERFECT FIT, WORDS CANNOT EXPLAIN C",5,https://example.com/default.png,,perfect fit words cannot explain c, perfect fit words cannot explain c
pdct_61470,Nike,Casual,Women,US 8.5,557,90.0,user_528,Five Stars,"Good shoes, good price, speedy delivery.  Keep up the good work!",5,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/21713e79-bf62-4d20-8c3c-21bfa4ffffff/W+NIKE+CORTEZ.png",five stars,good shoes good price speedy delivery keep up the good work,five stars good shoes good price speedy delivery keep up the good work
pdct_49018,Reebok,Running,Women,US 6.5,2,100.0,user_267,Great shoes,"Most comfortable shoes Iâ€™ve ever bought, wish there were more in my size. Very good quality!",5,https://m.media-amazon.com/images/I/61lTWrv-2HL._AC_SY625_.jpg,great shoes,most comfortable shoes ive ever bought wish there were more in my size very good quality,great shoes most comfortable shoes ive ever bought wish there were more in my size very good quality
pdct_66212,Converse,Basketball,Men,US 12,"2,242",120.0,user_182,Four Stars,Great !,4,https://www.converse.in/media/catalog/product/a/0/a09255c_a_107x1_white_1.jpg,four stars,great,four stars great
pdct_78725,Puma,Lifestyle,Women,US 7.5,240,110.0,user_618,Excellent Shoe!,"Been wearing this brand exclusively for 8+ years and I appreciate the comfort these shoes provide. The are sleek enough for formal meetings and casual enough for classroom teaching. I always look for the best price as Clarkâ€™s are expensive, which I why I got this pair - I usually get them at Clarkâ€™s. I wear these 5 days a week 10 hours a day and they last almost all year with only the sole wearing out. Note: I do maintain them weekly by cleaning and polishing which probably helps the lasting look and feel of the uppers.",5,https://m.media-amazon.com/images/I/71OcxZI-drL._AC_SY675_.jpg,,been wearing this brand exclusively for years and i appreciate the comfort these shoes provide the are sleek enough for formal meetings and casual enough for classroom teaching i always look for the best price as clarks are expensive which i why i got this pair i usually get them at clarks i wear these days a week hours a day and they last almost all year with only the sole wearing out note i do maintain them weekly by cleaning and polishing which probably helps the lasting look and feel of the uppers, been wearing this brand exclusively for years and i appreciate the comfort these shoes provide the are sleek enough for formal meetings and casual enough for classroom teaching i always look for the best price as clarks are expensive which i why i got this pair i usually get them at clarks i wear these days a week hours a day and they last almost all year with only the sole wearing out note i do maintain them weekly by cleaning and polishing which probably helps the lasting look and feel of the uppers
pdct_37811,Vans,Skate,Men,US 8,"16,662",50.0,user_849,Its not clarcks,"Not clarcks , it came in unsturctured brand boxEven clarcks not graved on shoes",1,https://m.media-amazon.com/images/I/71+eDXm1lsL._AC_SX625_.jpg,its not clarcks,not clarcks it came in unsturctured brand boxeven clarcks not graved on shoes,its not clarcks not clarcks it came in unsturctured brand boxeven clarcks not graved on shoes
pdct_67894,New Balance,Running,Women,US 8.5,135,130.0,user_713,Comfort and fit well,Used wardrobe to try on a few pairs of slip ons as I wear them for work. These are comfortable and fit just right. It was up between these or the hush puppies. Ultimately went with these to try and was not diappointed.,5,https://m.media-amazon.com/images/I/61X39WFIM8L._AC_SY625_.jpg,comfort and fit well,used wardrobe to try on a few pairs of slip ons as i wear them for work these are comfortable and fit just right it was up between these or the hush puppies ultimately went with these to try and was not diappointed,comfort and fit well used wardrobe to try on a few pairs of slip ons as i wear them for work these are comfortable and fit just right it was up between these or the hush puppies ultimately went with these to try and was not diappointed
pdct_87842,Asics,Running,Men,US 10,240,160.0,user_795,Favorite everyday shoe,Excellent quality. Beautiful shoe.,5,https://m.media-amazon.com/images/I/61RWKeHkqFL._AC_SX625_.jpg,favorite everyday shoe,excellent quality beautiful shoe,favorite everyday shoe excellent quality beautiful shoe
pdct_57191,Skechers,Training,Men,US 8,173,65.0,user_673,Very soft,"They are very soft, you can tell it's good quality. I'd say though that they look more sporty in real life than in the pictures. I bit like football shoes, if that makes sense:) Still happy with the quality and the material.",4,https://example.com/default.png,very soft,they are very soft you can tell its good quality id say though that they look more sporty in real life than in the pictures i bit like football shoes if that makes sense still happy with the quality and the material,very soft they are very soft you can tell its good quality id say though that they look more sporty in real life than in the pictures i bit like football shoes if that makes sense still happy with the quality and the material
pdct_83115,Converse,Casual,Men,US 9,"7,712",65.0,user_565,the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless ...,"Cute but the cut of these did not work for me, returned.  The insole was cushiony but the shape of the boot made it uncomfortable to walk in.  Also, the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless you cinch it all the way with the laces which I think will crease the material over time and also just felt kind of weird.  I would like to see this concept redesigned since it is a cute style but just fits really strangely (sizing up or down wouldn't have helped) and did not feel very practical.",2,https://www.converse.in/media/catalog/product/a/1/a11104c_e_08x1.jpg?optimize=medium&bg-color=255%2C255%2C255&fit=cover&height=512&width=410&format=webp,the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless,cute but the cut of these did not work for me returned the insole was cushiony but the shape of the boot made it uncomfortable to walk in also the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless you cinch it all the way with the laces which i think will crease the material over time and also just felt kind of weird i would like to see this concept redesigned since it is a cute style but just fits really strangely sizing up or down wouldnt have helped and did not feel very practical,the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless cute but the cut of these did not work for me returned the insole was cushiony but the shape of the boot made it uncomfortable to walk in also the top of the boot has a large opening which is good for accommodating different sizes but it slides around unless you cinch it all the way with the laces which i think will crease the material over time and also just felt kind of weird i would like to see this concept redesigned since it is a cute style but just fits really strangely sizing up or down wouldnt have helped and did not feel very practical
pdct_40577,Puma,Basketball,Women,US 7,"4,583",130.0,user_599,Not designed for wide feet or arthritic ankles,I was so DISAPPOINTED that these walking shoes would NOT allow me to slide my foot inside ! I'm 66 yrs old and walk my 82 lb dog twice a day.  These shoes looked like the perfect footwear for light snowfall days.  HAH. The opening at the top is too narrow and rigid.  There are no gussets that allow the opening to widen and accomodate your heel and ankle.  Very POOR design !  Because of that I cannot comment on the fit or comfort.  I had high hopes for these.  The tread on the bottom of the shoe and the ankle support would have made this a very stable shoe/boot.,1,https://m.media-amazon.com/images/I/51B3rD7qKHL._AC_SY500_.jpg,not designed for wide feet or arthritic ankles,i was so disappointed that these walking shoes would not allow me to slide my foot inside im yrs old and walk my lb dog twice a day these shoes looked like the perfect footwear for light snowfall days hah the opening at the top is too narrow and rigid there are no gussets that allow the opening to widen and accomodate your heel and ankle very poor design because of that i cannot comment on the fit or comfort i had high hopes for these the tread on the bottom of the shoe and the ankle support would have made this a very stable shoeboot,not designed for wide feet or arthritic ankles i was so disappointed that these walking shoes would not allow me to slide my foot inside im yrs old and walk my lb dog twice a day these shoes looked like the perfect footwear for light snowfall days hah the opening at the top is too narrow and rigid there are no gussets that allow the opening to widen and accomodate your heel and ankle very poor design because of that i cannot comment on the fit or comfort i had high hopes for these the tread on the bottom of the shoe and the ankle support would have made this a very stable shoeboot
pdct_62711,Vans,Skate,Men,US 9.5,706,50.0,user_632,I really like these boots but I just wish they were a ...,"I really like these boots but I just wish they were a little bit more comfortable. I had to return my regular size and get a half size bigger because they definitely run small. I did keep the 7 1/2 because they are easy to wear and get around in in the city, but I find that my heel to slip out just a little bit even with my orthotics inside. I donâ€™t think I would wear them every day but the days that I do with them they are pretty comfortable",4,https://m.media-amazon.com/images/I/718YZusQ7DL._AC_SY695_.jpg,i really like these boots but i just wish they were a,i really like these boots but i just wish they were a little bit more comfortable i had to return my regular size and get a half size bigger because they definitely run small i did keep the because they are easy to wear and get around in in the city but i find that my heel to slip out just a little bit even with my orthotics inside i dont think i would wear them every day but the days that i do with them they are pretty comfortable,i really like these boots but i just wish they were a i really like these boots but i just wish they were a little bit more comfortable i had to return my regular size and get a half size bigger because they definitely run small i did keep the because they are easy to wear and get around in in the city but i find that my heel to slip out just a little bit even with my orthotics inside i dont think i would wear them every day but the days that i do with them they are pretty comfortable
pdct_82266,New Balance,Running,Women,US 8.5,146,90.0,user_869,Too small,Looked nice-had to return too small,3,https://m.media-amazon.com/images/I/81R1KJalcpL._AC_SX625_.jpg,,looked nicehad to return too small, looked nicehad to return too small
pdct_97534,Asics,Running,Men,US 10,"1,060",150.0,user_331,Cute shoe,Could not get my foot all the way in the shoe. No side zipper or opening at the shoe laces to open up the shoe,1,https://m.media-amazon.com/images/I/61RSsI12JsL._AC_SY625_.jpg,cute shoe,could not get my foot all the way in the shoe no side zipper or opening at the shoe laces to open up the shoe,cute shoe could not get my foot all the way in the shoe no side zipper or opening at the shoe laces to open up the shoe
pdct_36181,Fila,Fashion,Women,US 8.5,"2,076",75.0,user_139,Wrong shoe,I was unable to put my foot in the shoe. Returned immediately!!,1,https://example.com/default.png,wrong shoe,i was unable to put my foot in the shoe returned immediately,wrong shoe i was unable to put my foot in the shoe returned immediately
pdct_36522,Nike,Casual,Men,US 11,382,90.0,user_124,Good boot bad sole,Warm. Look good. However the soles make my ankles legs and knees bend in. I wonâ€™t be wearing them because of knee arthritis. Love new balance sneakers and was hoping these would be equally good.,4,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/685dd173-195c-4b28-aaf9-c91fd61dfd4c/WMNS+AIR+FORCE+1+%2707+ESS.png",,warm look good however the soles make my ankles legs and knees bend in i wont be wearing them because of knee arthritis love new balance sneakers and was hoping these would be equally good, warm look good however the soles make my ankles legs and knees bend in i wont be wearing them because of knee arthritis love new balance sneakers and was hoping these would be equally good
pdct_57052,Adidas,Lifestyle,Women,US 8,216,130.0,user_397,Nice,Nice boots.,5,https://m.media-amazon.com/images/I/71JcOEjFOLL._AC_SY575_.jpg,,nice boots, nice boots
pdct_97921,Converse,Casual,Men,US 9.5,392,85.0,user_833,I doubt if I get original product or a copy..,The shoes were delivered in an ordinary unbranded box.. as if some local shopkeeper has send them.. the quality of shoes is bad and I doubt if it's pure leather material or else.. also not sure if it's original Clark's product..  I'm in two minds if should retain or return it.,1,https://m.media-amazon.com/images/I/61X2MX7EA6L._AC_SY695_.jpg,i doubt if i get original product or a copy,the shoes were delivered in an ordinary unbranded box as if some local shopkeeper has send them the quality of shoes is bad and i doubt if its pure leather material or else also not sure if its original clarks product im in two minds if should retain or return it,i doubt if i get original product or a copy the shoes were delivered in an ordinary unbranded box as if some local shopkeeper has send them the quality of shoes is bad and i doubt if its pure leather material or else also not sure if its original clarks product im in two minds if should retain or return it
pdct_38945,Skechers,Training,Men,US 8,682,65.0,user_148,Worst shoe from Clarks,The shoe seemed like a cheap road side product.,1,https://example.com/default.png,worst shoe from clarks,the shoe seemed like a cheap road side product,worst shoe from clarks the shoe seemed like a cheap road side product
pdct_63407,New Balance,Running,Women,US 8.5,307,90.0,user_366,work out shoes,"I do workout videos several times a week.  I like to make sure that my shoes can stand up to all the moves.  These shoes fit perfectly and are great to workout in.  I love the longer tongue on the shoes-I know that sounds funny, but they protect the ankle area more than most shoes do.",5,https://m.media-amazon.com/images/I/817MxuuqhhS._AC_SX625_.jpg,work out shoes,i do workout videos several times a week i like to make sure that my shoes can stand up to all the moves these shoes fit perfectly and are great to workout in i love the longer tongue on the shoesi know that sounds funny but they protect the ankle area more than most shoes do,work out shoes i do workout videos several times a week i like to make sure that my shoes can stand up to all the moves these shoes fit perfectly and are great to workout in i love the longer tongue on the shoesi know that sounds funny but they protect the ankle area more than most shoes do
pdct_70221,Asics,Running,Men,US 10,"3,448",150.0,user_467,â¤â¤â¤â¤â¤â¤,Comfy love it,5,https://m.media-amazon.com/images/I/51xXWnYu+zL._AC_SY625_.jpg,,comfy love it, comfy love it
pdct_60230,Puma,Running,Men,US 10,83,120.0,user_12,"very happy ,the wife loves them","Great sneakers . look great, thank you",5,https://m.media-amazon.com/images/I/61uyKbmXIaL._AC_SY695_.jpg,very happy the wife loves them,great sneakers look great thank you,very happy the wife loves them great sneakers look great thank you
pdct_69673,Vans,Skate,Men,US 8,206,70.0,user_43,Lumpy under ball of foot and toe area too pointy,"Why are athletic shoe companies putting these weird things under the soul? Is it supposed to be a gel pad or what? Instead of making the shoe more comfortable, it makes the shoe less comfortable. Please, just give us a nice smooth insole. . Donâ€™t put these gel pads in there because they donâ€™t work and we can feel them so it defeats the purpose.  If itâ€™s not a gel pad I donâ€™t know what it is. But itâ€™s a horizontal lump going from left to right under the ball of the foot area. Also I donâ€™t like the toe area, too pointy, prefer more rounded.",1,https://m.media-amazon.com/images/I/61+kqOalueL._AC_SY625_.jpg,lumpy under ball of foot and toe area too pointy,why are athletic shoe companies putting these weird things under the soul is it supposed to be a gel pad or what instead of making the shoe more comfortable it makes the shoe less comfortable please just give us a nice smooth insole dont put these gel pads in there because they dont work and we can feel them so it defeats the purpose if its not a gel pad i dont know what it is but its a horizontal lump going from left to right under the ball of the foot area also i dont like the toe area too pointy prefer more rounded,lumpy under ball of foot and toe area too pointy why are athletic shoe companies putting these weird things under the soul is it supposed to be a gel pad or what instead of making the shoe more comfortable it makes the shoe less comfortable please just give us a nice smooth insole dont put these gel pads in there because they dont work and we can feel them so it defeats the purpose if its not a gel pad i dont know what it is but its a horizontal lump going from left to right under the ball of the foot area also i dont like the toe area too pointy prefer more rounded
pdct_71223,New Balance,Lifestyle,Women,US 6.5,954,100.0,user_17,"Fit as expected,  love them",I was worried b/c multiple reviews said these run large and order down a size but I wear a 5 which is the smallest size. They fit fine though and feel nice,5,https://m.media-amazon.com/images/I/51SfaFjfC9L._AC_SY625_.jpg,fit as expected love them,i was worried bc multiple reviews said these run large and order down a size but i wear a which is the smallest size they fit fine though and feel nice,fit as expected love them i was worried bc multiple reviews said these run large and order down a size but i wear a which is the smallest size they fit fine though and feel nice
pdct_95946,Asics,Running,Men,US 11.5,860,120.0,user_653,Love these sneakers!!,These are exactly as described. Reebok is the best!! I ordered an 8.5 and they fit perfectly,5,https://m.media-amazon.com/images/I/61Bsx8FrA1L._AC_SY625_.jpg,love these sneakers,these are exactly as described reebok is the best i ordered an and they fit perfectly,love these sneakers these are exactly as described reebok is the best i ordered an and they fit perfectly
pdct_76253,Fila,Fashion,Women,US 8,102,75.0,user_836,DON'T DO IT!!!!! It's  a knock off!,"This shoe is a knock off!!! The printed logo ""Reebok"" is supposed to be in the white part of the back area above ankle as seen in picture #1 above. Notice pic #2 doesn't have it. For $65 it's a rip-off",2,https://example.com/default.png,dont do it its a knock off,this shoe is a knock off the printed logo reebok is supposed to be in the white part of the back area above ankle as seen in picture above notice pic doesnt have it for its a ripoff,dont do it its a knock off this shoe is a knock off the printed logo reebok is supposed to be in the white part of the back area above ankle as seen in picture above notice pic doesnt have it for its a ripoff
pdct_38778,Skechers,Running,Women,US 7.5,116,90.0,user_483,"Great Fit, Comfortable, Stylish","I wasn't sure if I would like these shoes because I couldn't find many written reviews. I've searched the internet for a nice comfy white sneaker to go with every outfit. I didn't want to spend a ton, definitely not over $100. I found these and prayed they would fit right, and not hurt my feet, and also look good. They are super cute, and fit very well. I've always been in between a 9 and 9 1/2, I never really know what size to get. I went for a 9 and they fit wonderfully. They are very comfortable , and I'm excited to wear them with every outfit and not ruin my feet!",5,https://example.com/default.png,great fit comfortable stylish,i wasnt sure if i would like these shoes because i couldnt find many written reviews ive searched the internet for a nice comfy white sneaker to go with every outfit i didnt want to spend a ton definitely not over i found these and prayed they would fit right and not hurt my feet and also look good they are super cute and fit very well ive always been in between a and i never really know what size to get i went for a and they fit wonderfully they are very comfortable and im excited to wear them with every outfit and not ruin my feet,great fit comfortable stylish i wasnt sure if i would like these shoes because i couldnt find many written reviews ive searched the internet for a nice comfy white sneaker to go with every outfit i didnt want to spend a ton definitely not over i found these and prayed they would fit right and not hurt my feet and also look good they are super cute and fit very well ive always been in between a and i never really know what size to get i went for a and they fit wonderfully they are very comfortable and im excited to wear them with every outfit and not ruin my feet
pdct_61257,Nike,Running,Men,US 9.5,198,120.0,user_427,Great buy!,"These shoes are very light weight, softly cushioned and very comfortable for all day wear! I got a half size bigger just because but I think itâ€™s okay to order true to size! Got a pair for my friend also, bought true to size and they fit her great! Easy to clean also, I just use a wet wipe after I get home for any marks or smudges.",5,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/33c43ef2-1454-4ea1-a0f4-8f793c508dd2/NIKE+VOMERO+18.png",great buy,these shoes are very light weight softly cushioned and very comfortable for all day wear i got a half size bigger just because but i think its okay to order true to size got a pair for my friend also bought true to size and they fit her great easy to clean also i just use a wet wipe after i get home for any marks or smudges,great buy these shoes are very light weight softly cushioned and very comfortable for all day wear i got a half size bigger just because but i think its okay to order true to size got a pair for my friend also bought true to size and they fit her great easy to clean also i just use a wet wipe after i get home for any marks or smudges
pdct_81469,Fila,Fashion,Women,US 7.5,135,75.0,user_333,Awesome!,Incredibly light weight and comfortable!!Nice quality and design!,5,https://example.com/default.png,,incredibly light weight and comfortablenice quality and design, incredibly light weight and comfortablenice quality and design
pdct_54655,Reebok,Training,Men,US 9.5,"1,795",130.0,user_756,"It is italian size, perfect","Very comfortable, recommended",5,https://m.media-amazon.com/images/I/51BF52QRPBL._AC_SY625_.jpg,it is italian size perfect,very comfortable recommended,it is italian size perfect very comfortable recommended
pdct_88693,Skechers,Running,Women,US 6.5,60,90.0,user_171,Very Light Shoes,"Awsome, comfortable light shoes.",5,https://example.com/default.png,very light shoes,awsome comfortable light shoes,very light shoes awsome comfortable light shoes
pdct_45982,Nike,Running,Men,US 12,173,120.0,user_622,"Nice shoe, but material feels rather cheap.","Wanted to buy this product for both casual and slightly smart casual wear, but the material isn't really good for smart casual wear, so it sort of defeated my purpose for buying it. The Men's Street Encounter series are much better, and the material used also more formal and suitable for smart casual wear. Shoes are overall quite light and easy to wear, but it simply didn't fit my purposes. Would recommend for casual wear though!",4,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d130fcfa-7169-4172-8955-bf39cc544527/NIKE+VOMERO+18.png",nice shoe but material feels rather cheap,wanted to buy this product for both casual and slightly smart casual wear but the material isnt really good for smart casual wear so it sort of defeated my purpose for buying it the mens street encounter series are much better and the material used also more formal and suitable for smart casual wear shoes are overall quite light and easy to wear but it simply didnt fit my purposes would recommend for casual wear though,nice shoe but material feels rather cheap wanted to buy this product for both casual and slightly smart casual wear but the material isnt really good for smart casual wear so it sort of defeated my purpose for buying it the mens street encounter series are much better and the material used also more formal and suitable for smart casual wear shoes are overall quite light and easy to wear but it simply didnt fit my purposes would recommend for casual wear though
pdct_63405,Adidas,Casual,Women,US 7.5,112,80.0,user_498,"Cute, wish they fit, but too small. Must be made for narrow feet","Too too small. I have wide feet, but I even had my daughter and granddaughter try them who wear a size 8, they both said they fit like a 6.",1,https://m.media-amazon.com/images/I/61S82PyFCnL._SY695_.jpg,cute wish they fit but too small must be made for narrow feet,too too small i have wide feet but i even had my daughter and granddaughter try them who wear a size they both said they fit like a,cute wish they fit but too small must be made for narrow feet too too small i have wide feet but i even had my daughter and granddaughter try them who wear a size they both said they fit like a
pdct_47997,Reebok,Casual,Men,US 10.5,"1,490",65.0,user_163,Great shoes,"Light and comfortable, love them.",5,https://m.media-amazon.com/images/I/71POSr7gAXL._AC_SX625_.jpg,great shoes,light and comfortable love them,great shoes light and comfortable love them
pdct_89564,Adidas,Lifestyle,Women,US 8,382,140.0,user_105,High quality nice shoes for kids,"These are a little fancier than I would send my kid to school in.They are more like a fancy occasion, Sunday church, holiday, or just an â€œI canâ€™t find my sneakersâ€ day (it happens).I was anxious about the â€œslip onâ€ as sometimes this style is actually harder to get on kidâ€™s limp feet as they donâ€™t tend to push their foot in to help you out at all when trying to get the shoes on. I was surprised that my kid could actually get these on all by himself and without any socks to ease the way to boot. Iâ€™m pleased that the elastic panels built in actually stretch enough so the kids can get their foot in.The quality of these is really good. They look and feel like a high quality menâ€™s shoe, just in a mini me, kidâ€™s size. This is a great shoe to match Dad in.My kid was so excited about his new shoes he ran errands around town in them the day he got them.Canâ€™t wait for him to wear these to picture day, etc.Overall Iâ€™d recommend them.",5,https://m.media-amazon.com/images/I/51pM-IaIbpL._AC_SY695_.jpg,high quality nice shoes for kids,these are a little fancier than i would send my kid to school inthey are more like a fancy occasion sunday church holiday or just an i cant find my sneakers day it happensi was anxious about the slip on as sometimes this style is actually harder to get on kids limp feet as they dont tend to push their foot in to help you out at all when trying to get the shoes on i was surprised that my kid could actually get these on all by himself and without any socks to ease the way to boot im pleased that the elastic panels built in actually stretch enough so the kids can get their foot inthe quality of these is really good they look and feel like a high quality mens shoe just in a mini me kids size this is a great shoe to match dad inmy kid was so excited about his new shoes he ran errands around town in them the day he got themcant wait for him to wear these to picture day etcoverall id recommend them,high quality nice shoes for kids these are a little fancier than i would send my kid to school inthey are more like a fancy occasion sunday church holiday or just an i cant find my sneakers day it happensi was anxious about the slip on as sometimes this style is actually harder to get on kids limp feet as they dont tend to push their foot in to help you out at all when trying to get the shoes on i was surprised that my kid could actually get these on all by himself and without any socks to ease the way to boot im pleased that the elastic panels built in actually stretch enough so the kids can get their foot inthe quality of these is really good they look and feel like a high quality mens shoe just in a mini me kids size this is a great shoe to match dad inmy kid was so excited about his new shoes he ran errands around town in them the day he got themcant wait for him to wear these to picture day etcoverall id recommend them
pdct_75603,Reebok,Crossfit,Men,US 10.5,216,130.0,user_235,These are very flexible - You can dress your child up or down with these.,"Pros:1. They work well for almost any occasion.2. Comfortable, my son has no complaints and gives them a big thumbs up3. They look very nice in person, very happy with the style.Cons:1. They are showing very slight signs of wear after a month but to be fair my child is very active.2. The materials used for these shoes arenâ€™t bad but also not high grade either.Overall these are a great pair of shoes. There is a little room for improvement but overall Iâ€™m happy with them and i would definitely get them again.",4,https://m.media-amazon.com/images/I/71ESv8xDyTL._AC_SY625_.jpg,these are very flexible you can dress your child up or down with these,pros they work well for almost any occasion comfortable my son has no complaints and gives them a big thumbs up they look very nice in person very happy with the stylecons they are showing very slight signs of wear after a month but to be fair my child is very active the materials used for these shoes arent bad but also not high grade eitheroverall these are a great pair of shoes there is a little room for improvement but overall im happy with them and i would definitely get them again,these are very flexible you can dress your child up or down with these pros they work well for almost any occasion comfortable my son has no complaints and gives them a big thumbs up they look very nice in person very happy with the stylecons they are showing very slight signs of wear after a month but to be fair my child is very active the materials used for these shoes arent bad but also not high grade eitheroverall these are a great pair of shoes there is a little room for improvement but overall im happy with them and i would definitely get them again
pdct_65670,Converse,Casual,Men,US 8.5,"38,839",70.0,user_292,functional and easy to put on!,"I love that these have the utility of a sneaker but can slip on easily without my child needing to tie the shoes or mess with velcro straps!  Very well made, durable child shoe.  My child feels comfortable in them and has never complained about wearing them (he would be barefoot all the time if that were an option). They dry faster than most of his other shoes---which is helpful because he refuses to put on a wet shoe-and I don't blame him!.  Worth the extra expense for its functionality and ease of putting on.",5,https://m.media-amazon.com/images/I/71lCART9G8L._AC_SX625_.jpg,functional and easy to put on,i love that these have the utility of a sneaker but can slip on easily without my child needing to tie the shoes or mess with velcro straps very well made durable child shoe my child feels comfortable in them and has never complained about wearing them he would be barefoot all the time if that were an option they dry faster than most of his other shoeswhich is helpful because he refuses to put on a wet shoeand i dont blame him worth the extra expense for its functionality and ease of putting on,functional and easy to put on i love that these have the utility of a sneaker but can slip on easily without my child needing to tie the shoes or mess with velcro straps very well made durable child shoe my child feels comfortable in them and has never complained about wearing them he would be barefoot all the time if that were an option they dry faster than most of his other shoeswhich is helpful because he refuses to put on a wet shoeand i dont blame him worth the extra expense for its functionality and ease of putting on
pdct_53757,Puma,Running,Women,US 7,392,80.0,user_532,Nice casual shoe,"My 6 year old likes these.  They're comfortable and easy to slip on, they have good stretch to fit over his foot. They're lightweight, too.They appear to be a well-made and attractive shoe.  No loose threads or wonky stitching.  They're cute for summer with a pair of shorts, but they would dress up nicely with a pair of khakis.I'm very happy with these, I would definitely recommend.",5,https://m.media-amazon.com/images/I/61P1H4QtXuL._AC_SY625_.jpg,nice casual shoe,my year old likes these theyre comfortable and easy to slip on they have good stretch to fit over his foot theyre lightweight toothey appear to be a wellmade and attractive shoe no loose threads or wonky stitching theyre cute for summer with a pair of shorts but they would dress up nicely with a pair of khakisim very happy with these i would definitely recommend,nice casual shoe my year old likes these theyre comfortable and easy to slip on they have good stretch to fit over his foot theyre lightweight toothey appear to be a wellmade and attractive shoe no loose threads or wonky stitching theyre cute for summer with a pair of shorts but they would dress up nicely with a pair of khakisim very happy with these i would definitely recommend
pdct_90656,Vans,Skate,Men,US 10.5,843,70.0,user_375,Comfortable for outdoor activities,"I like these shoes a lot. I got them for my son he needs a little more growing to do though i like to get them big so he can used them as much as possible. They are very soft on the inside, lots of cushion for the back of the heal. I can tell they are well made with hight quality materials and are flexible, slip resistance for outdoor activities all day long.",5,https://m.media-amazon.com/images/I/61FZuye84TL._AC_SX625_.jpg,comfortable for outdoor activities,i like these shoes a lot i got them for my son he needs a little more growing to do though i like to get them big so he can used them as much as possible they are very soft on the inside lots of cushion for the back of the heal i can tell they are well made with hight quality materials and are flexible slip resistance for outdoor activities all day long,comfortable for outdoor activities i like these shoes a lot i got them for my son he needs a little more growing to do though i like to get them big so he can used them as much as possible they are very soft on the inside lots of cushion for the back of the heal i can tell they are well made with hight quality materials and are flexible slip resistance for outdoor activities all day long
pdct_39601,New Balance,Running,Women,US 9,"4,992",130.0,user_82,Nice quality kid shoe,"Genuine leather is always a plus for any kind of shoes, they're so much more durable. These are of a high enough quality that we will easily be able to pass them on to our youngest when our older son is done with them. Easy to slip on and off, and the elastic at the shoe's opening helps with wider feet. Looks great with jeans and little boy khaki pants.",4,https://m.media-amazon.com/images/I/51WwjVFUvsL._AC_SY625_.jpg,nice quality kid shoe,genuine leather is always a plus for any kind of shoes theyre so much more durable these are of a high enough quality that we will easily be able to pass them on to our youngest when our older son is done with them easy to slip on and off and the elastic at the shoes opening helps with wider feet looks great with jeans and little boy khaki pants,nice quality kid shoe genuine leather is always a plus for any kind of shoes theyre so much more durable these are of a high enough quality that we will easily be able to pass them on to our youngest when our older son is done with them easy to slip on and off and the elastic at the shoes opening helps with wider feet looks great with jeans and little boy khaki pants
